法人代码,法人单位,法人,职务,乡（镇）,村（街）,街道办事处,居委会,地名代码,省地县码,乡村码,区号,电话,电话分机,传真,传真分机,邮政编码,主要产品1,主要产品2,主要产品3,行业类别,会计制度类,注册类型,控股情况,隶属关系,开业时间年,开业时间月,营业状态,建房资级,产活单位数,农林牧渔业,工业,建筑业,交通运输业,批发零售贸,餐饮业,其它,企业规模,轻重工业,从业人数,工业产值固,工业产值现,新产品产值,工业销售现,出口交货值,全部职工,工业增加值,流动资产计,应收帐净额,存货,产成品,流动均余额,长期投资,固定资产合,固资原价合,生产经营用,累计折旧,本年折旧,固资净年余,无形递延合,无形资产,资产总计,流动资产负,长期负债合,负债合计,所有者权益,实收资本,国家资本金,集体资本金,法人资本金,个人资本金,港澳台资本,外商资本金,销售收入,销售成本,销售费用,销售税附加,销售利润,其它业务利,管理费用,税金,财产保险费,劳待保险费,财务费用,利息支出,营业利润,补贴收入,利润总额,亏损总额加,利税总额加,就交所得税,应付利润,年应付工资,主营业务应,年应付福利,主营业务福,应交增值税,本年进项税,本年销项税,中间投入合,税金（加）,YEAR
101135000 ,北京市朝阳区北苑印刷厂,高培华,厂长,洼里,仰山,洼里,仰山,105,110653,5,10,64231598,,,,100012,书刊,,,2311,1,120,9,72,1984,1,1,,1,0,1,0,0,0,0,0,30,11,79,6908,5904,0,5904,0,175,1010,9316,87,8981,0,9396,4,6447,10443,7832,3996,857,7133,8,0,15775,8270,230,8500,7275,2239,0,2239,0,0,0,0,5904,4898,0,1,1005,86,887,3,34,0,60,60,144,0,154,0,279,46,104,1400,1400,166,166,124,879,1004,5018,125,2000
101135078 ,北京标准件工业集团公司,吴振兴,总经理,,西长安街西安福胡同甲26号,西长安街,西安福,102,110119,1,10,66057208,,,,100031,紧固件制造,模具制造,,3565,1,110,1,20,1956,2,1,,1,0,1,0,0,0,0,0,21,23,640,6157,7136,2656,7542,906,849,1551,120275,4404,34638,22665,116971,60565,73199,85403,60707,15911,1022,70508,18490,0,272529,127132,26017,153149,119380,35356,0,1014,34342,0,0,0,24976,15768,152,578,8478,0,7232,294,55,4764,1379,1367,-133,70,0,0,1313,0,132,8292,8292,764,764,735,1993,2551,6320,1313,2000
101135297 ,北京海思特螺旋藻食品公司,王健,总经理,,月坛西街乙2号5号楼,月坛,月坛,102,110754,2,10,68010039,,,,100045,其它水产品加工业,,,1359,1,110,1,10,1994,6,1,,1,0,1,0,0,0,0,0,30,11,17,269,337,0,337,0,15,104,880,0,709,438,841,0,3,151,151,148,0,3,0,0,883,637,2,639,244,1000,1000,0,0,0,0,0,337,248,19,3,67,0,154,0,0,0,-1,-1,-86,0,-86,-86,-81,0,0,112,112,0,0,2,49,51,235,5,2000
101135983 ,北京多元电气有限公司,郭文华,总经理,黄村,大兴工业开发区,黄村,前高米店,224,110052,4,10,65248948,,,,102600,胶印机,,,3627,1,130,9,50,1994,6,1,,1,0,1,0,0,0,0,0,30,23,40,18224,18224,0,15554,0,164,8429,13644,-6722,19468,11651,14076,11771,293,1609,1609,1331,223,383,0,0,25708,33777,0,33777,-8069,2000,0,0,2000,0,0,0,14314,12960,4616,26,-3288,0,2992,0,0,0,-1,-1,-6279,0,-6294,-6294,-6063,0,0,4850,4850,598,598,205,1981,2186,10000,231,2000
101136687 ,北京市化学建材厂,沈庆行,厂长,路角门,14号,西罗圆,化建,106,110349,3,10,67583602,,67588342,,100075,塑料型材,塑料板材,橡胶导风筒,3020,1,110,1,20,1985,8,1,,1,0,1,0,0,0,0,0,21,23,410,12870,12729,1169,10991,0,410,-5881,44854,25276,8272,6097,32772,200,88335,61077,61077,24788,1472,59973,61458,0,194847,119730,83858,203588,-8741,17233,0,0,17233,0,0,0,8622,9096,1102,34,-1610,15061,7594,227,103,1919,5716,5716,141,0,104,0,431,0,0,3488,3488,470,470,293,2071,1712,18903,327,2000
101137049 ,太极计算机公司,刘爱民,董事长,,北四环中路221号,学院路街道,电子部十五所,108,111000,3,10,62323659,,62024121,,100083,计算机系统集成,双面多层印制电路板,,4141,1,110,1,10,1987,10,1,,1,0,1,0,0,0,0,0,30,23,0,116317,116317,28564,63571,0,520,48054,256697,11184,21590,5713,21551,21371,5726,9432,0,3706,834,5917,0,0,283795,233480,0,233480,50315,35000,35000,0,0,0,0,0,63571,68818,0,0,-5247,11823,3983,0,0,0,268,268,2325,0,4144,0,4144,674,0,10634,10634,993,993,-3062,23880,20818,68263,0,2000
101137372 ,北京鸿纳邮品股份有限公司,张志和,董事长,方庄,方星园三区19号,方庄,芳星园三区第一居委会,106,111340,1,10,67639042,,67639047,,100078,本册,,,2413,1,159,1,10,1994,6,1,,1,0,1,0,0,0,0,0,30,12,110,29783,29783,29783,30305,0,112,9636,35890,20754,10759,5139,40583,0,43314,58224,58224,14913,2828,40615,75,0,79279,18110,0,18110,61169,48750,48750,0,0,0,0,0,30305,23052,2429,251,4573,150,4293,21,126,9,87,87,343,0,342,0,3100,51,262,1976,1976,277,277,2507,2665,5172,22654,2758,2000
101137460 ,北京双桥制药公司,刘树斌,总经理,管庄,郭家场,管庄,郭家场,105,111712,5,10,65897218,,65895593,,100024,盐酸苯海拉明,胃复安,扑尔敏,2710,1,110,1,20,1977,5,1,,1,0,1,0,0,0,0,0,22,12,977,111639,93510,0,111984,12295,848,45533,70917,14502,34801,28638,47386,6617,61185,78514,73505,18148,3599,48099,2459,0,141178,97641,0,97641,43537,20000,20000,0,0,0,0,0,129729,89066,18821,58,21784,2230,17179,56,335,1974,2326,2525,4509,0,4487,0,11444,966,3520,7974,5031,1643,1409,6899,11209,18108,54876,6957,2000
101137612 ,北京机床附件厂,郑志涛,厂长,,东晓市后池西街34号,天坛,鲁班胡同,103,110612,1,10,67023214,,67034127,,100062,夹头,,,3526,1,110,1,50,1951,1,1,,1,0,1,0,0,0,0,0,30,23,159,7238,8708,0,8474,2876,143,4403,10566,1057,7735,2562,11624,0,7354,10918,10916,3564,301,7306,0,0,17920,7893,0,7893,10027,3089,0,0,3089,0,0,0,7840,4164,166,77,3433,1,3540,73,45,927,77,77,-183,0,34,0,876,9,0,1878,1878,263,263,765,569,1334,5070,842,2000
101138762 ,北京市海淀区新都异型构件厂,刘瑞坤,厂长,清河,西三旗,清河,新都二,108,111713,5,10,82919753,,,,100096,混凝土构件,,,3123,1,110,1,20,1992,4,9,,1,0,1,0,0,0,0,0,30,23,32,1050,2580,0,2280,0,46,1467,1441,0,1118,1099,1441,0,231,284,284,53,53,231,0,0,1672,1398,0,1398,274,230,0,0,230,0,0,0,2280,1701,4,14,561,-14,544,1,0,111,-1,-1,4,0,6,0,163,1,5,548,508,0,0,143,0,0,1256,157,2000
101139394 ,北京南口机车车辆工厂,孙大容,厂长,南口,中官房,南口镇,中官房,114,110209,4,10,69771260,24,69771809,,102202,机车车辆配件工业制造,,,3714,1,110,1,10,1906,8,1,,1,0,1,0,0,0,0,0,12,23,4849,87585,117652,0,116233,0,4368,49433,125420,53213,20686,8240,139550,134917,191947,227070,146439,95089,9880,141000,0,0,452284,239607,24686,264294,187990,340656,0,0,340656,0,0,0,108956,79383,290,453,28830,331,35221,33,0,8495,6591,6582,-12651,0,-15124,-15124,-6621,0,0,39860,33330,5464,4666,8050,9921,16619,76269,8503,2000
101139618 ,北京市将台电子测量仪器厂,吴树毅,厂长,,将台路4号,将台,芳园里,105,111117,5,10,64363092,,64382600,,100016,电子测量仪器制造业,激光器,,3521,1,110,1,50,1987,3,1,,1,0,1,0,0,0,0,0,30,23,20,240,240,0,240,0,15,86,61,12,17,0,95,0,239,357,357,118,31,254,0,0,300,314,0,314,-14,37,37,0,0,0,0,0,240,168,0,1,71,0,83,0,0,0,0,0,-12,0,-12,-12,3,0,0,143,143,0,0,14,0,0,168,15,2000
101139749 ,北京巴比龙科工贸公司,程建都,总经理,黄村,李营,黄村,李营村委会,224,110051,4,10,60268025,8,60268028,,102600,加工服装,,,1810,1,130,9,62,1992,12,1,,1,0,1,0,0,0,0,0,30,11,317,21322,21322,0,32208,27265,465,4125,23928,13398,5495,2931,18512,0,16355,19723,19723,3368,1005,10603,0,0,40283,22389,0,22389,17894,20080,0,0,20080,0,0,0,32208,30935,38,0,1235,-43,692,35,0,0,391,372,109,0,78,0,78,21,0,4591,4591,683,683,-2327,3790,1463,17197,0,2000
101139781 ,北京燕煤工业公司,周涛,经理,洼里,大羊坊,洼里,大羊坊,105,110605,5,10,64232235,,,,100012,塑料门窗,,,3090,1,110,1,10,1979,8,1,,1,0,1,0,0,0,0,0,30,12,68,530,671,0,835,0,74,87,1880,113,536,362,4415,0,1239,1953,812,714,83,1312,0,0,3119,2299,580,2879,240,2520,2520,0,0,0,0,0,835,803,25,0,7,10,1348,29,0,12,-12,-12,-1319,0,8,0,26,1,7,807,807,68,68,18,154,164,602,18,2000
101140010 ,北京二七通信工厂,赵安甲,厂长,长辛店,德善里19号,长辛店,陈庄居委会,106,111121,4,10,83876465,,83876465,,100072,通信电源,专用电话总分机,专用无线通信,4119,1,110,1,10,1905,10,1,,2,0,1,0,0,0,0,1,22,23,1012,18601,19105,1314,70846,0,995,11341,46654,14098,13424,2385,46415,4408,61320,66732,38199,16697,5195,60570,0,0,112382,38145,99,38244,74138,107644,107644,0,0,0,0,0,16126,14895,601,105,525,2667,10150,7,9,2568,-1370,-1381,-5588,0,-4102,-4102,-1548,0,0,7981,7981,670,670,2449,1716,2783,10213,2554,2000
101140184 ,北京市非凡制药厂,钟志刚,厂长,,岳各庄甲371号,卢沟桥,岳各庄民政小区,106,110821,5,10,63855792,,63855792,,100071,消白灵酊,紫英洗剂,醋酸氯乙定溶液,2730,1,110,1,20,1987,10,1,,1,0,1,0,0,0,0,0,30,11,86,3064,3064,0,3063,0,101,232,2960,1536,946,105,3093,0,14732,15972,15676,1792,354,14953,0,0,17692,11499,4190,15689,2003,1400,1400,0,0,0,0,0,3187,1323,1427,40,397,0,1383,84,19,101,240,240,-1226,507,-678,-678,-235,0,0,718,718,95,95,403,145,548,3235,443,2000
101141187 ,北京市纸箱厂,王树俐,厂长,黄村,工业开发区金星路18号,黄村,前高米店,224,110052,5,10,69298404,,69297799,,102600,纸制品,,,2230,1,130,9,20,1952,6,1,,1,0,1,0,0,0,0,0,21,11,265,44910,47426,0,48030,0,276,4081,31006,12874,7926,5675,31135,0,116509,146725,137323,30987,8079,117901,16580,16580,164095,119400,0,119400,44695,17364,0,17082,0,282,0,0,47000,53297,2279,149,-8725,2482,7184,552,147,1918,492,492,-13919,0,729,0,2744,240,488,5735,4889,747,637,1866,6632,8498,45211,2015,2000
101141523 ,北京北化精细化学品有限责任公司,刘宝柱,总经理,广渠路,15号,双井,一构,105,111601,3,10,67782931,,67713216,,100022,彩粉,化学试剂,502胶,2671,1,159,1,20,1950,11,1,,1,0,1,0,0,0,0,0,12,22,1798,238764,261760,23920,238177,13240,1798,56611,200612,46634,104875,40653,198473,23290,208332,333696,164391,150875,12681,208809,10923,0,443157,256984,71696,328680,114477,8507,0,0,8507,0,0,0,263341,229097,4773,1268,28203,1040,20339,1317,196,3425,17860,16083,-8956,0,-7856,-7856,5768,-2,101,15500,15396,2170,2153,12356,34153,46492,217505,13624,2000
101141988 ,经济日报印刷厂,徐海帆,厂长,,白纸坊东街2号,白纸坊,自新路南,104,110709,1,10,63559988,36,63569455,,100054,书报刊印刷业,,,2311,1,110,1,10,1987,1,1,,1,0,1,0,0,0,0,0,11,11,245,31009,46514,0,46514,0,250,27102,32333,15129,2166,0,25151,500,83212,109752,109752,34694,9823,73709,840,0,116885,10915,18921,29836,87049,34862,34862,0,0,0,0,0,46514,27663,0,586,18265,1966,4057,75,160,221,-45,-45,16219,0,16244,0,22694,6923,0,6414,6414,898,898,5864,4568,10372,25276,6450,2000
10114242X,北京飞行电子总公司(国营第798厂),张建辉,厂长,酒仙桥,酒仙桥路4号,酒仙桥,大一,105,111128,5,10,64361621,,64377056,,100015,电容器,磁性材料及器件,厚膜电路,4160,1,110,1,20,1964,4,1,,3,0,3,0,0,0,0,0,13,23,1936,71448,71375,32424,71401,1877,1247,30859,123682,26180,57353,44832,166413,27826,63076,145754,145754,110076,1952,44342,0,0,214584,129923,37319,167242,47342,36274,0,0,36274,0,0,0,73916,61681,1149,255,10831,3472,13006,616,182,8066,1418,1300,-121,0,376,0,3329,76,1284,13820,13820,1943,1943,2698,7914,8757,43214,2953,2000
101142446 ,北京富雷实业公司,陈波,经理,,安翔里1号,亚运村,503厂,105,110937,5,10,64886145,,64873775,,100101,冷裱机,,,4254,1,110,1,10,1993,6,1,,1,0,1,0,0,0,0,0,30,12,9,2922,2922,0,2741,0,27,749,821,30,269,165,816,0,780,805,805,25,19,788,0,0,1601,355,0,355,1246,1000,1000,0,0,0,0,0,2741,2083,340,13,305,0,246,0,0,72,-2,-2,61,0,5,0,147,16,-11,347,347,28,28,129,337,466,2302,142,2000
101142681 ,北京市朝阳区新兴厨房设备厂,杨满国,厂长,南皋,大望京,南皋,大望京,105,111404,5,10,64363531,,,,100015,不锈钢制品,,,3483,1,120,9,72,1991,8,1,,1,0,1,0,0,0,0,0,30,12,166,6076,5193,0,5193,0,118,690,4042,124,3736,1240,4042,0,180,344,304,168,37,176,176,0,4398,3231,0,3231,1167,1160,0,0,0,1160,0,0,5193,4707,127,1,358,0,258,1,0,0,83,83,17,0,29,0,168,5,0,566,566,79,79,138,745,883,4641,139,2000
101144134 ,北京奥斯特卫生保健用品厂,左俊英,厂长,潘家园,劲松七区725号,潘家园,潘家园四,105,111837,1,10,67707856,,,,100021,一喷灵,一刷净,灭蟑粉,2633,1,110,1,20,1994,3,1,,1,0,1,0,0,0,0,0,30,23,7,49,49,0,113,0,7,-25,695,153,193,94,695,0,304,360,280,56,0,304,765,290,1764,1744,19,1763,1,696,696,0,0,0,0,0,113,50,5,1,57,0,70,0,0,20,18,18,-31,8,-20,-20,-11,0,0,82,82,10,10,8,0,0,82,9,2000
101144265 ,北京市亚美日化厂,李长海,厂长,潘家园,劲松七区725号,潘家园,潘家园四,105,111837,2,10,67786771,,67746304,,100021,迷奇高级神奇美容蜜,迷奇高级丝素美容蜜,迷奇高级护肤奶液,2685,1,110,1,20,1987,9,1,,1,0,1,0,0,0,0,0,30,12,112,5698,4920,0,5646,0,112,4177,9051,1256,2278,1550,8593,0,4267,5696,1860,1429,269,4255,179,0,13497,6965,613,7578,5919,2100,2100,0,0,0,0,0,5169,1635,659,262,2613,13,2441,30,22,465,-6,-6,191,0,178,0,1269,1038,0,1453,1453,219,219,829,357,1115,1572,1091,2000
10114488X,北京万集科技有限责任公司,翟军,经理,,万寿路西街14号,万寿路,万寿路15号,108,110145,3,10,68219687,,68219687,,100036,电子汽车组装,,,4190,1,173,9,90,1994,11,1,,1,0,1,0,0,0,0,0,30,23,53,10300,10000,0,10300,0,59,3254,7620,2535,4084,0,5322,0,182,750,750,568,153,0,0,0,7802,6697,0,6697,1105,1400,0,0,0,1400,0,0,10300,7118,2031,37,1114,99,914,1,0,0,0,0,299,0,300,0,709,0,0,608,608,0,0,372,1379,1751,7118,409,2000
101145145 ,北京二十一世纪科技发展中心,吴双,总经理,,知春路101号,双榆树街道,黄庄,108,110900,2,10,62546188,,62558852,,100086,全数字交直流调速控制,无线电综合测试仪,卫星VSAT数据通讯,4219,1,110,1,10,1992,4,1,,1,0,1,0,0,0,0,0,30,23,0,27215,44740,44740,27203,0,98,31349,49333,7049,9973,2395,35542,840,7408,10653,0,3258,0,7359,300,300,57881,27900,81,27981,29900,3000,945,0,0,2055,0,0,23214,21065,689,163,1297,4596,3129,0,0,0,193,0,2571,0,2567,0,3644,385,0,540,540,-38,-38,914,6871,7785,14305,1077,2000
101145372 ,北京二毛纺织集团,熊黄河,总经理,,城区镇南环路53号,城区镇,城区镇,221,110101,4,10,69742131,25,69743687,,102200,精纺毛织品,毛线,,1744,1,110,1,20,1963,1,1,,1,0,1,0,0,0,0,0,12,11,3172,132465,106958,22393,112075,22674,2958,41192,158310,74166,68670,40222,154392,24059,190263,329313,218589,145713,14157,220770,0,0,372632,290207,84882,375089,-2457,58942,0,0,58942,0,0,0,112075,96159,4094,785,11037,7682,20564,1434,180,6862,11792,12780,-13637,0,-9959,-9959,-4218,0,0,24259,24259,3396,3396,4956,16103,20045,70722,5741,2000
101145591 ,北京市无线电元件二厂,牛福全,厂长,胜门外,塔院胡同8号,德胜门外街道,塔院,102,111007,2,10,66204112,,62010363,,100011,电子元件制造业,,,4160,1,120,9,20,1962,3,1,,1,0,1,0,0,0,0,0,22,23,410,21480,9423,1652,7269,252,366,4807,30645,5079,12039,5711,31216,304,23006,22433,12741,17890,410,3483,4515,0,58470,34746,14107,48853,9617,12075,0,12075,0,0,0,0,9283,6956,230,65,2032,167,2340,78,84,748,620,566,-761,0,0,0,763,0,0,2192,2192,355,355,698,925,1620,5314,763,2000
101145946 ,北京市皮件厂,沈人雄,厂长,学院路,花园北路20号,学院路,皮件厂宿舍,108,111005,3,10,69749245,31052,89709417,,100083,革皮箱,革皮包,安全带,1924,1,120,9,20,1957,6,1,,1,0,1,0,0,0,0,0,22,11,573,4446,7854,0,7176,0,600,1425,6442,2646,415,415,6873,8627,20327,30523,15034,12547,924,17901,786,0,36182,13666,4002,17668,18514,10162,0,10162,0,0,0,0,7756,7419,848,19,-530,16678,11262,82,123,7309,4900,4900,-14,0,99,0,343,27,0,3602,3602,498,498,225,1098,1323,6654,244,2000
101146762 ,北京百奥药业有限责任公司,候全民,总经理,,北街3号中关村28号,中关村街道,一区,108,111100,3,10,62022024,,62027837,,100101,蚓激酶胶囊,,,2710,1,110,1,10,1995,1,1,,1,0,1,0,0,0,0,0,30,12,0,45469,29403,29043,24091,0,174,19517,17567,5273,5188,2434,16854,0,2606,5061,5061,2455,578,2340,91,0,20264,9414,0,9414,10850,2900,2900,0,0,0,0,0,21641,3727,7754,317,9843,0,4527,5,0,31,-35,-35,5351,0,5351,0,8844,1140,580,3381,3381,844,844,3176,503,3679,13062,3493,2000
101147298 ,时代集团公司,彭伟民,总裁,产业基,上地信息产业基地开拓路17号,东北旺乡,上地,108,110500,3,10,62980818,,68418334,,100085,时代焊机系列,时代检测仪器系列,时代检测仪器,4091,1,120,9,50,1984,7,1,,1,0,1,0,0,0,0,0,30,23,0,225366,217253,163592,203300,9774,483,29496,132891,13297,33843,20337,129672,32726,42208,14853,14853,5237,1164,10143,0,0,207825,118433,67500,185933,21892,10000,0,10000,0,0,0,0,192755,175466,5377,143,11769,4289,7715,72,0,0,6109,6109,2234,0,2395,0,4702,606,0,5970,5970,2213,2213,2164,26873,29037,189921,2307,2000
101148119 ,北京蕾波制药厂,于淑慧,厂长,旧宫,科技路15号,旧宫,旧宫,224,110202,5,10,67995562,,68038851,,100076,制药,,,2720,1,120,9,90,1994,9,1,,1,0,1,0,0,0,0,0,30,12,65,17666,17666,0,14999,0,65,8617,4193,1097,407,158,5090,0,6521,8469,0,1948,540,6791,0,0,10714,1391,0,1391,9323,6000,0,0,6000,0,0,0,14999,4088,4009,165,6737,0,1564,0,0,0,5,5,5168,0,5148,0,7393,1810,0,749,749,105,105,2080,493,2550,11129,2245,2000
101149349 ,北京中冶迈克液压有限责任公司,王常富,董事长,瀛海,西一,瀛海镇,瀛海西一村委会,224,111200,5,10,69277416,,69277243,,100076,液压气动润滑系统,电控系统成设备,,3561,1,159,1,90,1995,1,1,,1,0,1,0,0,0,0,0,30,23,122,17270,17270,0,16240,0,126,7481,9526,3718,5660,648,8793,0,3950,5236,4786,1597,416,3658,1350,1350,14826,11702,0,11702,3124,1957,1157,0,0,800,0,0,16243,13783,969,29,1462,0,1356,0,0,0,47,46,59,0,59,0,856,51,0,953,953,123,123,768,1994,2763,10557,797,2000
101149955 ,北京实验工厂,刘眉玄,厂长,,木樨地北里24号,月坛,木樨地第二居委,102,110754,2,10,63482753,,63498930,,100038,烟机,,,3779,1,110,1,10,1958,1,1,,3,0,2,0,0,0,0,1,13,23,984,82068,82068,0,80858,0,942,30944,155910,4740,95710,3750,141740,5310,91400,120260,89940,50150,7900,74100,5920,5920,258540,118080,34570,152650,105890,48770,48770,0,0,0,0,0,63410,43680,0,20,19710,0,18880,270,70,190,70,280,760,0,700,0,720,590,57,9740,9740,1363,1363,-530,960,230,51124,20,2000
10115106X,北京市四环化工机械厂,王瑞法,厂长,四环路,大郊亭,南磨房,大郊亭村委会,105,112152,5,10,67712277,41,,,100022,化工机械设备,,,3622,1,110,1,20,1988,9,1,,1,0,1,0,0,0,0,0,30,23,77,3481,3481,0,3481,0,77,1333,1571,0,1006,0,1622,0,210,610,610,400,39,190,245,0,2026,1327,0,1327,699,300,0,0,300,0,0,0,3481,2516,0,37,928,0,926,0,0,319,-1,-1,3,0,3,0,408,0,0,1083,1083,0,0,368,231,591,2516,405,2000
101151078 ,北京京元饲料科研试验厂,梁世辉,厂长,新发地,潘家庙村,新发地乡,番家庙村,106,110203,5,10,63569071,,,,100076,饲料,,,1314,1,110,1,20,1989,7,1,,1,0,1,0,0,0,0,0,30,11,15,3412,2984,0,2984,0,18,509,3776,1194,893,49,3188,0,679,1128,375,449,45,682,0,0,4455,3479,22,3501,954,1366,1366,0,0,0,0,0,3130,1919,59,3,1149,0,964,19,3,14,59,59,126,0,-13,-13,-10,0,89,379,40,53,6,0,0,0,2475,3,2000
101151254 ,北京市青年路木材厂,徐柏年,厂长,姚家园,青年路115号,平房方,,105,110452,3,10,65572590,,,,100025,木制门窗,锯材加工,干燥,2031,1,110,1,20,1953,2,1,,1,0,1,0,0,0,0,0,30,11,250,390,5070,0,6940,0,241,1706,16182,693,14350,12587,15515,0,1646,5465,160,3819,360,1762,0,0,17828,12959,0,12959,4869,4893,4893,0,0,0,0,0,5932,4442,144,17,1329,217,1459,93,0,413,2,0,85,0,43,0,98,11,25,2020,1616,283,226,38,838,1021,3402,55,2000
101151713 ,北京曙光捷特系统集成公司,孙一涛,经理,,京顺路5号,左家庄,曙四,105,110547,3,10,64674131,24,,,100028,启动机,,,3789,1,110,1,10,1994,2,1,,1,0,1,0,0,0,0,0,30,23,5,4074,4074,0,4391,0,7,904,1234,4,0,0,660,0,211,251,251,45,22,206,0,0,1557,1529,0,1529,28,300,300,0,0,0,0,0,4258,3800,0,26,432,0,573,0,0,0,-1,-1,-140,0,-140,-140,141,0,0,89,89,12,12,255,0,255,3425,281,2000
101152994 ,北京市无线电元件一厂,郭明,厂长,,德胜门大街小市口胡同1号,德外,,102,111001,2,10,62001140,,62031686,,100011,氧化膜电阻,,,4160,1,110,1,50,1968,12,1,,1,0,1,0,0,0,0,0,30,23,211,1517,698,0,607,0,293,-608,7534,3888,3236,1888,10425,6064,14511,20662,0,10217,587,15408,0,0,28109,11966,235,12201,15908,13000,0,0,13000,0,0,0,609,690,16,0,-97,3620,4035,127,0,742,188,187,-700,0,-687,-687,-687,0,0,1767,1767,247,247,-39,142,103,1306,0,2000
101153970 ,北京无线电仪器二厂,陶宏猷,厂长,将台路,将台路2号,将台,芳园里,105,112313,5,10,64388999,,64363359,,100016,失真仪,干扰仪,信号源,4230,1,110,1,20,1956,7,1,,1,0,1,0,0,0,0,0,22,23,570,30050,30283,22352,31560,0,374,9315,32887,14924,6700,4688,29526,2815,22868,26720,18623,7715,781,20218,0,0,58570,36681,6760,43441,15129,13776,0,0,13776,0,0,0,31483,28199,286,180,2818,7328,9303,67,53,101,85,85,758,0,307,0,1292,114,0,4138,4138,490,490,805,2883,3535,21773,985,2000
101154180 ,北京桩工机械厂,胡连文,厂长,,左安门外,龙爪树,龙爪树,105,110151,3,10,67614014,,,,100078,锚杆机,变钜锤,三环钻机,3431,1,110,1,20,1990,3,1,,1,0,1,0,0,0,0,0,30,23,48,2154,2154,0,1806,0,50,1610,4184,0,2754,0,3712,0,43,85,0,42,9,88,0,0,4227,3639,0,3639,588,300,0,0,300,0,0,0,1876,1382,0,3,491,0,471,0,0,11,2,2,18,0,14,0,87,3,11,610,610,85,85,70,242,318,614,73,2000
101154682 ,北京空调器厂,张建发,厂长,清河,永泰庄,清河,永泰庄,108,111710,5,10,62949205,,62911652,,100085,空调器,风机盘管,,3539,1,120,9,20,1958,8,1,,1,0,1,0,0,0,0,0,22,23,316,18977,19862,11101,17459,0,335,7183,57332,8252,42267,28427,53429,280,22931,31092,30805,11987,1177,19520,0,0,80543,48855,5618,54473,26070,16622,0,15612,0,1010,0,0,16232,10714,1480,76,3962,681,3997,176,27,1514,255,255,391,0,391,0,1231,97,293,3698,3698,518,518,764,2061,2836,13443,840,2000
101155028 ,北京市东郊包装容器厂,陈秋海,厂长,崔各庄,何各庄,崔各庄,何各庄,105,111207,5,10,64364271,,,,100015,塑料包装箱及容器,,,3050,1,110,1,20,1991,8,1,,1,0,1,0,0,0,0,0,30,12,28,151,151,0,178,0,13,101,1266,85,1089,833,1531,0,564,779,464,248,1,549,117,0,1947,1453,0,1453,494,272,0,0,272,0,0,0,699,581,0,2,116,122,222,1,0,11,47,47,-31,0,-68,-68,-29,0,0,80,80,9,9,37,82,119,87,39,2000
101155423 ,中国电影出版社印刷厂,段来荣,厂长,,安苑路,小关,冶金部,105,111017,3,10,64917324,,64917319,,100029,书刊印刷,,,2311,1,120,9,90,1981,11,1,,1,0,1,0,0,0,0,0,30,11,87,6119,11999,0,10519,0,100,5509,3540,1010,1155,0,3772,0,6920,9438,7896,2534,432,6643,0,0,10460,6076,0,6076,4384,4067,4067,0,0,0,0,0,10526,8913,0,35,1578,0,1522,28,36,0,0,0,56,0,29,0,415,9,20,1089,1089,171,171,351,1727,2078,6841,386,2000
101155941 ,北京博艺金马家居装饰中心,马才,厂长,,安外立水桥,来广营,立水桥,105,110755,3,10,64232594,,,,100012,木制家具制造业,,,2110,1,110,1,50,1989,3,1,,1,0,1,0,0,0,0,0,30,11,10,26,22,0,22,0,3,8,1843,103,1587,10,1841,4,350,839,839,489,11,355,35,0,2232,624,0,625,1607,1280,100,0,1180,0,0,0,22,20,0,0,2,0,9,0,0,0,0,0,-7,0,-7,-7,-6,0,0,0,0,0,0,1,0,1,15,1,2000
101156565 ,北京第一机床电器厂,杨德志,厂长,,海淀路86,双榆树,一电器,108,110935,3,10,62551147,,62560940,,100086,机床电器,,,4027,1,110,1,50,1958,7,1,,1,0,1,0,0,0,0,0,22,23,473,6895,7499,0,7563,0,413,1404,15371,5232,6189,2491,19084,926,23055,19701,3640,8094,701,11878,0,0,39352,25229,-487,24742,14610,9265,0,0,9265,0,0,0,6883,6174,79,40,590,6656,9047,193,66,2126,162,162,-1963,0,181,0,633,69,0,4106,4106,575,575,412,1190,833,6507,452,2000
101158608 ,北京市融利达经济发展中心,林涛,厂长,,大山子电机总厂院内,酒仙桥,电机厂,105,111132,5,10,64362131,37,,,100015,加工电机电器零配件,销售机械设备,劳务服务,4027,1,110,1,20,1995,7,1,,1,0,1,0,0,0,0,0,30,23,278,2156,2156,0,2156,0,271,-371,2133,278,222,60,2165,0,195,1041,1041,846,67,251,0,0,2328,1790,0,1790,538,538,0,0,538,0,0,0,2156,1805,0,23,328,255,555,5,15,208,0,0,28,0,29,0,289,9,0,2097,674,324,86,237,130,367,2764,260,2000
101159336 ,北京旺达印刷厂,常树民,副经理,洼里,花虎沟八号,洼里,双泉,105,110601,5,10,62017615,,62920732,,100085,书刊,表格,信封,2319,1,110,1,20,1979,5,1,,1,0,1,0,0,0,0,0,30,11,6,56,77,0,77,0,6,23,75,35,37,0,95,0,13,69,69,56,1,14,0,0,88,18,0,18,70,69,69,0,0,0,0,0,77,68,0,0,9,0,8,0,0,0,0,0,1,0,1,0,6,0,0,41,41,6,6,5,0,0,59,5,2000
